date,eq_oneshot,eq_rolling,pos_oneshot,pos_rolling
2024-04-24,1.0637753062976714,1.0637753062976714,0.0,0.0
2024-04-25,1.0637753062976714,1.0637753062976714,0.0,0.0
2024-04-26,1.0637753062976714,1.0637753062976714,0.0,0.0
2024-04-29,1.0191129347727355,1.0191129347727355,-0.7,-0.7
2024-04-30,1.0361337409771918,1.0361337409771918,-0.48999999999999994,-0.48999999999999994
2024-05-06,1.0318074121119818,1.0318074121119818,-0.48999999999999994,-0.48999999999999994
2024-05-07,1.0250675357103598,1.0250675357103598,-0.48999999999999994,-0.48999999999999994
2024-05-08,1.033247430793198,1.033247430793198,-0.48999999999999994,-0.48999999999999994
2024-05-09,1.0270374760648455,1.0270374760648455,0.0,0.0
2024-05-10,1.0270374760648455,1.0270374760648455,0.0,0.0
2024-05-13,1.0270374760648455,1.0270374760648455,0.0,0.0
2024-05-14,1.0270374760648455,1.0270374760648455,0.0,0.0
2024-05-15,1.0270374760648455,1.0270374760648455,0.0,0.0
2024-05-16,1.0276494008644943,1.0276494008644943,0.48999999999999994,0.48999999999999994
2024-05-17,1.0394607983306783,1.0394607983306783,0.48999999999999994,0.48999999999999994
2024-05-20,1.0374372316909803,1.0374372316909803,0.48999999999999994,0.48999999999999994
2024-05-21,1.0407996147905565,1.0407996147905565,0.48999999999999994,0.48999999999999994
2024-05-22,1.039380561384879,1.039380561384879,0.48999999999999994,0.48999999999999994
2024-05-23,1.03819615944499,1.03819615944499,0.48999999999999994,0.48999999999999994
2024-05-24,1.0451517517125897,1.0451517517125897,0.48999999999999994,0.48999999999999994
2024-05-27,1.0430488525976462,1.0430488525976462,0.0,0.0
2024-05-28,1.0430488525976462,1.0430488525976462,0.0,0.0
2024-05-29,1.0430488525976462,1.0430488525976462,0.0,0.0
2024-05-30,1.0430488525976462,1.0430488525976462,0.0,0.0
2024-05-31,1.0430488525976462,1.0430488525976462,0.0,0.0
2024-06-03,1.0430488525976462,1.0430488525976462,0.0,0.0
2024-06-04,1.0430488525976462,1.0430488525976462,0.0,0.0
2024-06-05,1.0430488525976462,1.0430488525976462,0.0,0.0
2024-06-06,1.0430488525976462,1.0430488525976462,0.0,0.0
2024-06-07,1.0430488525976462,1.0430488525976462,0.0,0.0
2024-06-11,1.0430488525976462,1.0430488525976462,0.0,0.0
2024-06-12,1.0430488525976462,1.0430488525976462,0.0,0.0
2024-06-13,1.0430488525976462,1.0430488525976462,0.0,0.0
2024-06-14,1.0430488525976462,1.0430488525976462,0.0,0.0
2024-06-17,1.0430488525976462,1.0430488525976462,0.0,0.0
2024-06-18,1.0430488525976462,1.0430488525976462,0.0,0.0
2024-06-19,1.0430488525976462,1.0430488525976462,0.0,0.0
2024-06-20,1.0430488525976462,1.0430488525976462,0.0,0.0
2024-06-21,1.0430488525976462,1.0430488525976462,0.0,0.0
2024-06-24,1.0430488525976462,1.0430488525976462,0.0,0.0
2024-06-25,1.0430488525976462,1.0430488525976462,0.0,0.0
2024-06-26,1.0430488525976462,1.0430488525976462,0.0,0.0
2024-06-27,1.0430488525976462,1.0430488525976462,0.0,0.0
2024-06-28,1.0430488525976462,1.0430488525976462,0.0,0.0
2024-07-01,1.0430488525976462,1.0430488525976462,0.0,0.0
2024-07-02,1.0430488525976462,1.0430488525976462,0.0,0.0
2024-07-03,1.0430488525976462,1.0430488525976462,0.0,0.0
2024-07-04,1.0430488525976462,1.0430488525976462,0.0,0.0
2024-07-05,1.0430488525976462,1.0430488525976462,0.0,0.0
2024-07-08,1.0430488525976462,1.0430488525976462,0.0,0.0
2024-07-09,1.0430488525976462,1.0430488525976462,0.0,0.0
2024-07-10,1.0430488525976462,1.0430488525976462,0.0,0.0
2024-07-11,1.0430488525976462,1.0430488525976462,0.0,0.0
2024-07-12,1.0430488525976462,1.0430488525976462,0.0,0.0
2024-07-15,1.0430488525976462,1.0430488525976462,0.0,0.0
2024-07-16,1.0430488525976462,1.0430488525976462,0.0,0.0
2024-07-17,1.0430488525976462,1.0430488525976462,0.0,0.0
2024-07-18,1.0430488525976462,1.0430488525976462,0.0,0.0
2024-07-19,1.0430488525976462,1.0430488525976462,0.0,0.0
2024-07-22,1.0430488525976462,1.0430488525976462,0.0,0.0
2024-07-23,1.0430488525976462,1.0430488525976462,0.0,0.0
2024-07-24,1.0430488525976462,1.0430488525976462,0.0,0.0
2024-07-25,1.0430488525976462,1.0430488525976462,0.0,0.0
2024-07-26,1.0430488525976462,1.0430488525976462,0.0,0.0
2024-07-29,1.0430488525976462,1.0430488525976462,0.0,0.0
2024-07-30,1.0430488525976462,1.0430488525976462,0.0,0.0
2024-07-31,1.0430488525976462,1.0430488525976462,0.0,0.0
2024-08-01,1.0430488525976462,1.0430488525976462,0.0,0.0
2024-08-02,1.0430488525976462,1.0430488525976462,0.0,0.0
2024-08-05,1.0430488525976462,1.0430488525976462,0.0,0.0
2024-08-06,1.0430488525976462,1.0430488525976462,0.0,0.0
2024-08-07,1.0430488525976462,1.0430488525976462,0.0,0.0
2024-08-08,1.0430488525976462,1.0430488525976462,0.0,0.0
2024-08-09,1.0430488525976462,1.0430488525976462,0.0,0.0
2024-08-12,1.0430488525976462,1.0430488525976462,0.0,0.0
2024-08-13,1.0430488525976462,1.0430488525976462,0.0,0.0
2024-08-14,1.0679214009473963,1.0845030998472296,-0.6,-1.0
2024-08-15,1.0770458097030664,1.0999465734509033,-0.6,-1.0
2024-08-16,1.0650321919952885,1.079498143258223,0.0,0.0
2024-08-19,1.0650321919952885,1.079498143258223,0.0,0.0
2024-08-20,1.0650321919952885,1.079498143258223,0.0,0.0
2024-08-21,1.0650321919952885,1.079498143258223,0.0,0.0
2024-08-22,1.0650321919952885,1.0951097336686444,0.0,-0.6
2024-08-23,1.0650321919952885,1.1134271755643652,0.0,-0.6
2024-08-26,1.0650321919952885,1.1043419757746775,0.0,-0.6
2024-08-27,1.0650321919952885,1.0978210791966196,0.0,0.0
2024-08-28,1.0650321919952885,1.0978210791966196,0.0,0.0
2024-08-29,1.0650321919952885,1.0978210791966196,0.0,0.0
2024-08-30,1.0650321919952885,1.0978210791966196,0.0,0.0
2024-09-02,1.0961034854796754,1.1298489570405368,-1.0,-1.0
2024-09-03,1.1004237830405323,1.1343022625521992,-1.0,-1.0
2024-09-04,1.1031578956529915,1.1371205496250356,0.0,0.0
2024-09-05,1.1271849745320623,1.1783985408181887,-0.6,-1.0
2024-09-06,1.1178381147029455,1.1621126512899627,-0.3,-0.5
2024-09-09,1.1198191548252854,1.1655451575396054,0.0,0.0
2024-09-10,1.1198191548252854,1.1655451575396054,0.0,0.0
2024-09-11,1.1634848423992963,1.210993862791005,0.5,0.5
2024-09-12,1.1527981708194226,1.199870818273981,0.5,0.5
2024-09-13,1.1525741099025995,1.199637608192271,0.0,0.0
2024-09-18,1.1525741099025995,1.208769033429846,0.0,-0.3
2024-09-19,1.1525741099025995,1.2068436070427222,0.0,-0.3
2024-09-20,1.1525741099025995,1.2006336395877801,0.0,0.0
2024-09-23,1.1525741099025995,1.2006336395877801,0.0,0.0
2024-09-24,1.1579831370118505,1.2062682099368902,0.3,0.3
2024-09-25,1.155708000447435,1.2038982057259466,0.3,0.3
2024-09-26,1.1555748576913867,1.2037595112416566,0.0,0.0
2024-09-27,1.1555748576913867,1.2037595112416566,0.0,0.0
2024-09-30,1.159157196319042,1.207491224654099,0.5,0.5
2024-10-08,1.1374844874520509,1.1849148166789965,0.5,0.5
2024-10-09,1.1323912609414235,1.179609215043353,0.0,0.0
2024-10-10,1.1323912609414235,1.179609215043353,0.0,0.0
2024-10-11,1.1323912609414235,1.179609215043353,0.0,0.0
2024-10-14,1.1323912609414235,1.179609215043353,0.0,0.0
2024-10-15,1.1323912609414235,1.179609215043353,0.0,0.0
2024-10-16,1.1323912609414235,1.179609215043353,0.0,0.0
2024-10-17,1.1323912609414235,1.179609215043353,0.0,0.0
2024-10-18,1.1323912609414235,1.1962551728288118,0.0,0.6
2024-10-21,1.1323912609414235,1.2153386347598423,0.0,0.6
2024-10-22,1.1323912609414235,1.2284740947662647,0.0,0.6
2024-10-23,1.1323912609414235,1.2434856203376483,0.0,0.6
2024-10-24,1.1323912609414235,1.2330746745605632,0.0,0.6
2024-10-25,1.1323912609414235,1.232511719585741,0.0,0.0
2024-10-28,1.1323912609414235,1.232511719585741,0.0,0.0
2024-10-29,1.1323912609414235,1.232511719585741,0.0,0.0
2024-10-30,1.1323912609414235,1.232511719585741,0.0,0.0
2024-10-31,1.1323912609414235,1.232511719585741,0.0,0.0
2024-11-01,1.1323912609414235,1.232511719585741,0.0,0.0
2024-11-04,1.1323912609414235,1.232511719585741,0.0,0.0
2024-11-05,1.1323912609414235,1.232511719585741,0.0,0.0
2024-11-06,1.1323912609414235,1.232511719585741,0.0,0.0
2024-11-07,1.1323912609414235,1.232511719585741,0.0,0.0
2024-11-08,1.1323912609414235,1.232511719585741,0.0,0.0
2024-11-11,1.19125717029474,1.2965822627491677,1.0,1.0
2024-11-12,1.1941986891160592,1.2997838561786716,1.0,1.0
2024-11-13,1.2388529354119207,1.348386211024789,0.5,0.5
2024-11-14,1.199660440478907,1.3057285086997243,0.5,0.5
2024-11-15,1.1915410976337943,1.2968912935452939,0.0,0.0
2024-11-18,1.1982350031200828,1.309034206285529,0.21,0.35
2024-11-19,1.2035051646224784,1.3211365496917393,0.21,0.5
2024-11-20,1.2038615162785726,1.3215636481315585,0.3,0.5
2024-11-21,1.2037791177536015,1.321412890349498,0.0,0.0
2024-11-22,1.2037791177536015,1.321412890349498,0.0,0.0
2024-11-25,1.2037791177536015,1.321412890349498,0.0,0.0
2024-11-26,1.2037791177536015,1.321412890349498,0.0,0.0
2024-11-27,1.2037791177536015,1.321412890349498,0.0,0.0
2024-11-28,1.2037791177536015,1.321412890349498,0.0,0.0
2024-11-29,1.2037791177536015,1.321412890349498,0.0,0.0
2024-12-02,1.2037791177536015,1.321412890349498,0.0,0.0
2024-12-03,1.2037791177536015,1.321412890349498,0.0,0.0
2024-12-04,1.2037791177536015,1.321412890349498,0.0,0.0
2024-12-05,1.2037791177536015,1.321412890349498,0.0,0.0
2024-12-06,1.2037791177536015,1.321412890349498,0.0,0.0
2024-12-09,1.2037791177536015,1.321412890349498,0.0,0.0
2024-12-10,1.2037791177536015,1.321412890349498,0.0,0.0
2024-12-11,1.2037791177536015,1.321412890349498,0.0,0.0
2024-12-12,1.2037791177536015,1.321412890349498,0.0,0.0
2024-12-13,1.2037791177536015,1.321412890349498,0.0,0.0
2024-12-16,1.2037791177536015,1.321412890349498,0.0,0.0
2024-12-17,1.2037791177536015,1.321412890349498,0.0,0.0
2024-12-18,1.2037791177536015,1.321412890349498,0.0,0.0
2024-12-19,1.2037791177536015,1.321412890349498,0.0,0.0
2024-12-20,1.2153269149249757,1.3340891428383028,1.0,1.0
2024-12-23,1.2043853908672544,1.3220784087121595,1.0,1.0
2024-12-24,1.196342421040948,1.3132494766859863,0.0,0.0
2024-12-25,1.196342421040948,1.3132494766859863,0.0,0.0
2024-12-26,1.196342421040948,1.3132494766859863,0.0,0.0
2024-12-27,1.196342421040948,1.3132494766859863,0.0,0.0
2024-12-30,1.212289978951919,1.3307554362780398,0.6,0.6
2024-12-31,1.2009153739933607,1.3182693004137451,0.6,0.6
2025-01-02,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-01-03,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-01-06,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-01-07,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-01-08,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-01-09,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-01-10,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-01-13,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-01-14,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-01-15,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-01-16,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-01-17,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-01-20,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-01-21,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-01-22,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-01-23,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-01-24,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-01-27,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-02-05,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-02-06,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-02-07,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-02-10,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-02-11,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-02-12,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-02-13,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-02-14,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-02-17,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-02-18,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-02-19,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-02-20,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-02-21,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-02-24,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-02-25,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-02-26,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-02-27,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-02-28,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-03-03,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-03-04,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-03-05,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-03-06,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-03-07,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-03-10,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-03-11,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-03-12,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-03-13,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-03-14,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-03-17,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-03-18,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-03-19,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-03-20,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-03-21,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-03-24,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-03-25,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-03-26,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-03-27,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-03-28,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-03-31,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-04-01,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-04-02,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-04-03,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-04-07,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-04-08,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-04-09,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-04-10,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-04-11,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-04-14,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-04-15,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-04-16,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-04-17,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-04-18,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-04-21,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-04-22,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-04-23,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-04-24,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-04-25,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-04-28,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-04-29,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-04-30,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-05-06,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-05-07,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-05-08,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-05-09,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-05-12,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-05-13,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-05-14,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-05-15,1.1980055052498528,1.3150750781430747,0.0,0.0
2025-05-16,1.2361803313138302,1.3569803633435071,-1.0,-1.0
2025-05-19,1.2270018088367098,1.3469049120113201,0.0,0.0
2025-05-20,1.2270018088367098,1.3469049120113201,0.0,0.0
2025-05-21,1.2270018088367098,1.3469049120113201,0.0,0.0
2025-05-22,1.2270018088367098,1.3469049120113201,0.0,0.0
2025-05-23,1.2270018088367098,1.3469049120113201,0.0,0.0
2025-05-26,1.2270018088367098,1.3469049120113201,0.0,0.0
2025-05-27,1.2270018088367098,1.3469049120113201,0.0,0.0
2025-05-28,1.2270018088367098,1.3469049120113201,0.0,0.0
2025-05-29,1.1963624722048054,1.3132714872575246,1.0,1.0
2025-05-30,1.2154738476913918,1.334250433932901,1.0,1.0
2025-06-03,1.2183207143915313,1.3373754975755494,1.0,1.0
2025-06-04,1.2413910565857167,1.3627002827546277,1.0,1.0
2025-06-05,1.221395326388377,1.3407505618755822,1.0,1.0
2025-06-06,1.228424980410915,1.3484671564759385,1.0,1.0
2025-06-09,1.2337900286183676,1.3543564793210663,1.0,1.0
2025-06-10,1.2350448541786518,1.3557339269325468,1.0,1.0
2025-06-11,1.2549294113958802,1.377561610963793,1.0,1.0
2025-06-12,1.2292864159835861,1.3494127718742663,1.0,1.0
2025-06-13,1.2154262336451849,1.3341981670232235,1.0,1.0
2025-06-16,1.2150402272229681,1.3337744399004048,1.0,1.0
2025-06-17,1.2166663922134997,1.3355595143784649,1.0,1.0
2025-06-18,1.2170957760093233,1.3360308577290352,1.0,1.0
2025-06-19,1.2207620775620078,1.3400554317228643,1.0,1.0
2025-06-20,1.1972243964736013,1.3142176391075564,1.0,1.0
2025-06-23,1.2016953726325192,1.319125520829134,1.0,1.0
2025-06-24,1.2338376208605977,1.3544087222960743,1.0,1.0
2025-06-25,1.2374943689800135,1.3584228092913486,1.0,1.0
2025-06-26,1.2440645354516013,1.365635015035123,0.7,0.7
2025-06-27,1.2764714505373986,1.4012087467100394,1.0,1.0
2025-06-30,1.2555875015080376,1.3782840099025944,1.0,1.0
2025-07-01,1.2611665454391265,1.384408240218306,0.7,0.7
2025-07-02,1.2778084324989896,1.402676379078931,0.7,0.7
2025-07-03,1.2794888339246062,1.4045209899980131,0.7,0.7
2025-07-04,1.2682846779785564,1.3922219594912995,0.7,0.7
2025-07-07,1.273619838343295,1.3980784738418754,0.7,0.7
2025-07-08,1.2767018462743707,1.401461656809763,0.7,0.7
2025-07-09,1.2839663062412279,1.4094360026844004,0.7,0.7
2025-07-10,1.280895655097859,1.4060652862940164,0.7,0.7
2025-07-11,1.2822922277957896,1.4075983326296262,0.7,0.7
2025-07-14,1.3129760877512868,1.4412806315438462,0.7,0.7
2025-07-15,1.304535403171154,1.4320151199204383,0.0,0.0
2025-07-16,1.304535403171154,1.4320151199204383,0.0,0.0
2025-07-17,1.3175908923865285,1.446346396717471,1.0,1.0
2025-07-18,1.3560865870003669,1.4886039058696574,1.0,1.0
2025-07-21,1.3816885384560798,1.516707690170895,1.0,1.0
2025-07-22,1.4125699872524873,1.5506068863858882,1.0,1.0
2025-07-23,1.478921261376942,1.6234420333211368,-1.0,-1.0
2025-07-24,1.4334335238061975,1.5735092160024697,-0.15,-0.15
2025-07-25,1.4346773396036234,1.5748745779727007,0.105,0.105
2025-07-28,1.4208992369198374,1.5597500736326608,0.0525,0.0525
2025-07-29,1.4176284029404598,1.5561596124601755,0.0,0.0
2025-07-30,1.4176284029404598,1.5561596124601755,0.0,0.0
2025-07-31,1.4178448917705846,1.5563972566646018,-0.105,-0.105
2025-08-01,1.4164263178018706,1.554840059085306,-0.105,-0.105
2025-08-04,1.4161159550787594,1.5544993675938565,0.0,0.0
2025-08-05,1.4161159550787594,1.5544993675938565,0.0,0.0
2025-08-06,1.4182810633615843,1.5568760511163837,0.105,0.105
2025-08-07,1.417472633161515,1.555988620796681,-0.017499999999999995,-0.017499999999999995
2025-08-08,1.4158751510861483,1.5542350321396263,-0.017499999999999995,-0.017499999999999995
2025-08-11,1.4145840388626334,1.5528177519177995,-0.017499999999999995,-0.017499999999999995
2025-08-12,1.413985854037576,1.5521611122345016,-0.017499999999999995,-0.017499999999999995
2025-08-13,1.413209521507114,1.5513089161814047,-0.017499999999999995,-0.017499999999999995
2025-08-14,1.4131507043616447,1.5512443514011633,-0.017499999999999995,-0.017499999999999995
2025-08-15,1.4100624711894143,1.5478543348590874,-0.12249999999999998,-0.12249999999999998
2025-08-18,1.406074557363849,1.5434767205135762,-0.017499999999999995,-0.017499999999999995
2025-08-19,1.4065452584106746,1.5439934186532955,-0.017499999999999995,-0.017499999999999995
2025-08-20,1.4098126432439595,1.5475800936277644,-0.03674999999999999,-0.03674999999999999
2025-08-21,1.4086765712681308,1.5463330042480896,-0.03674999999999999,-0.03674999999999999
2025-08-22,1.411935449300325,1.549910341133493,-0.0525,-0.0525
2025-08-25,1.4129886735304757,1.551066486852939,-0.105,-0.105
2025-08-26,1.4132045802347497,1.5513034920459456,-0.07349999999999998,-0.07349999999999998
2025-08-27,1.4134059604154456,1.5515245511777314,-0.07349999999999998,-0.07349999999999998
2025-08-28,1.4143507421768395,1.5525616573873846,-0.07349999999999998,-0.07349999999999998
2025-08-29,1.415626796840811,1.5539624086189803,-0.07349999999999998,-0.07349999999999998
2025-09-01,1.4178126278300087,1.556361839878962,-0.07349999999999998,-0.07349999999999998
2025-09-02,1.423324537751755,1.5624123758233242,-0.105,-0.105
2025-09-03,1.4246038733827944,1.5638167286393905,-0.09,-0.09
2025-09-04,1.4245042300188164,1.5637073480863835,0.0,0.0
2025-09-05,1.4245042300188164,1.5637073480863835,0.0,0.0
2025-09-08,1.42246146862194,1.5614649672360008,-0.105,-0.105
2025-09-09,1.424845388213856,1.564081844395486,-0.07349999999999998,-0.07349999999999998
2025-09-10,1.4262357041170022,1.5656080225198445,-0.105,-0.105
2025-09-11,1.4256410962637076,1.5649553093514081,-0.105,-0.105
2025-09-12,1.4224332081285824,1.561433945116029,-0.21,-0.21
2025-09-15,1.4160666705135527,1.5544452669213993,-0.21,-0.21
2025-09-16,1.4139632661479742,1.5521363170473728,-0.21,-0.21
2025-09-17,1.4120832843017685,1.5500726226298827,-0.21,-0.21
2025-09-18,1.4151419990905496,1.5534302362403767,-0.21,-0.21
2025-09-19,1.3940756596372161,1.5303052857444244,-0.7,-0.7
2025-09-22,1.3961015552884048,1.5325291527217644,-0.48999999999999994,-0.48999999999999994
2025-09-23,1.3902207674797225,1.526073691997122,-0.7,-0.7
2025-09-24,1.395591949673681,1.531969748244349,-0.48999999999999994,-0.48999999999999994
2025-09-25,1.3779098504506082,1.5125597472755585,-0.7,-0.7
2025-09-26,1.3876618018463012,1.523264663227563,-0.48999999999999994,-0.48999999999999994
2025-09-29,1.3779919839777324,1.512649906923513,-0.48999999999999994,-0.48999999999999994
2025-09-30,1.3881827025883056,1.5238364665965745,-0.48999999999999994,-0.48999999999999994
2025-10-09,1.3831454061701527,1.5183069235755258,-0.48999999999999994,-0.48999999999999994
2025-10-10,1.3887010909094593,1.5244055120299738,-0.48999999999999994,-0.48999999999999994
2025-10-13,1.3866923872132997,1.5222005170123236,0.0,0.0
2025-10-14,1.3866923872132997,1.5222005170123236,0.0,0.0
2025-10-15,1.3866923872132997,1.5222005170123236,0.0,0.0
2025-10-16,1.3866923872132997,1.5222005170123236,0.0,0.0
2025-10-17,1.3866923872132997,1.5222005170123236,0.0,0.0
2025-10-20,1.3866923872132997,1.5222005170123236,0.0,0.0
2025-10-21,1.3866923872132997,1.5222005170123236,0.0,0.0
2025-10-22,1.3866923872132997,1.5222005170123236,0.0,0.0
2025-10-23,1.3866923872132997,1.5222005170123236,0.0,0.0
