date,eq_基准组,eq_消融A,eq_消融B,eq_消融C,eq_消融D
2026-06-02,1.715798034158276,1.6582911992345486,1.50075433115744,1.121724141465207,1.8244820835543438
2026-06-03,1.715798034158276,1.6582911992345486,1.50075433115744,1.121724141465207,1.8244820835543438
2026-06-04,1.715798034158276,1.6582911992345486,1.50075433115744,1.121724141465207,1.8244820835543438
2026-06-05,1.715798034158276,1.6582911992345486,1.50075433115744,1.121724141465207,1.8244820835543438
2026-06-08,1.715798034158276,1.6582911992345486,1.50075433115744,1.121724141465207,1.8244820835543438
2026-06-09,1.715798034158276,1.6582911992345486,1.50075433115744,1.121724141465207,1.8244820835543438
2026-06-10,1.715798034158276,1.6582911992345486,1.50075433115744,1.121724141465207,1.8244820835543438
2026-06-11,1.715798034158276,1.6582911992345486,1.50075433115744,1.121724141465207,1.8244820835543438
2026-06-12,1.715798034158276,1.6582911992345486,1.50075433115744,1.121724141465207,1.8244820835543438
2026-06-15,1.715798034158276,1.6582911992345486,1.50075433115744,1.121724141465207,1.8244820835543438
2026-06-16,1.715798034158276,1.6582911992345486,1.50075433115744,1.121724141465207,1.8244820835543438
2026-06-17,1.715798034158276,1.6582911992345486,1.50075433115744,1.121724141465207,1.8244820835543438
2026-06-18,1.7699665965012406,1.6582911992345486,1.50075433115744,1.136597755264233,1.8820818531770656
2026-06-22,1.7627802850537901,1.6582911992345486,1.50075433115744,1.1346595621368045,1.874440338137595
2026-06-23,1.7771692864242739,1.6582911992345486,1.50075433115744,1.1385495418557068,1.8897407841563276
2026-06-24,1.7771692864242739,1.6582911992345486,1.50075433115744,1.1385495418557068,1.8897407841563276
2026-06-25,1.827895023505041,1.6582911992345486,1.50075433115744,1.1521985404992279,1.9436796491255661
2026-06-26,1.831629924908329,1.6582911992345486,1.50075433115744,1.1531873314932315,1.9476511309424709
2026-06-29,1.836028011765952,1.6582911992345486,1.50075433115744,1.1543503194695577,1.9523278064683207
2026-06-30,1.836028011765952,1.6582911992345486,1.50075433115744,1.1543503194695577,1.9523278064683207
2026-07-01,1.836028011765952,1.6582911992345486,1.50075433115744,1.1543503194695577,1.9523278064683207
2026-07-02,1.836028011765952,1.6582911992345486,1.50075433115744,1.1543503194695577,1.9523278064683207
2026-07-03,1.836028011765952,1.6582911992345486,1.50075433115744,1.1543503194695577,1.9523278064683207
2026-07-06,1.836028011765952,1.6582911992345486,1.50075433115744,1.1543503194695577,1.9523278064683207
2026-07-07,1.836028011765952,1.6582911992345486,1.50075433115744,1.1543503194695577,1.9523278064683207
2026-07-08,1.836028011765952,1.6582911992345486,1.50075433115744,1.1543503194695577,1.9523278064683207
2026-07-09,1.836028011765952,1.6582911992345486,1.50075433115744,1.1543503194695577,1.9523278064683207
2026-07-10,1.836028011765952,1.6582911992345486,1.50075433115744,1.1543503194695577,1.9523278064683207
2026-07-13,1.836028011765952,1.6582911992345486,1.50075433115744,1.1543503194695577,1.9523278064683207
2026-07-14,1.836028011765952,1.6582911992345486,1.50075433115744,1.1543503194695577,1.9523278064683207
2026-07-15,1.836028011765952,1.6582911992345486,1.50075433115744,1.1616517325658107,1.9523278064683207
2026-07-16,1.836028011765952,1.6582911992345486,1.50075433115744,1.155526457399408,1.9523278064683207
2026-07-17,1.836028011765952,1.6582911992345486,1.50075433115744,1.1570738152504672,1.9523278064683207
2026-07-20,1.836028011765952,1.6582911992345486,1.50075433115744,1.1712230812174798,1.9523278064683207
2026-07-21,1.836028011765952,1.6582911992345486,1.50075433115744,1.1768120788556409,1.9523278064683207
2026-07-22,1.836028011765952,1.6582911992345486,1.50075433115744,1.1726344804485576,1.9523278064683207
2026-07-23,1.836028011765952,1.6582911992345486,1.50075433115744,1.1641312939963975,1.9523278064683207
2026-07-24,1.836028011765952,1.6582911992345486,1.50075433115744,1.1676025760911282,1.9523278064683207
2026-07-27,1.836028011765952,1.6582911992345486,1.50075433115744,1.1533979509948786,1.9523278064683207
2026-07-28,1.836028011765952,1.6582911992345486,1.50075433115744,1.171033382390711,1.9523278064683207
2026-07-29,1.836028011765952,1.6582911992345486,1.50075433115744,1.1494182234607127,1.9523278064683207
2026-07-30,1.8836718692085,1.6582911992345486,1.50075433115744,1.181242852121505,2.002989575840256
2026-07-31,1.909082630593256,1.6582911992345486,1.50075433115744,1.1971778356732425,2.030009934852793
2026-08-03,1.8994968571974944,1.6582911992345486,1.50075433115744,1.1981422423228751,2.0198169683908875
2026-08-04,1.8907816066237855,1.6582911992345486,1.50075433115744,1.1981422423228751,2.0105496664072837
2026-08-05,1.8907816066237855,1.6582911992345486,1.50075433115744,1.1981422423228751,2.0105496664072837
2026-08-06,1.8907816066237855,1.6582911992345486,1.50075433115744,1.1981422423228751,2.0105496664072837
2026-08-07,1.8907816066237855,1.6582911992345486,1.50075433115744,1.1981422423228751,2.0105496664072837
2026-08-10,1.8907816066237855,1.6582911992345486,1.50075433115744,1.1981422423228751,2.0105496664072837
2026-08-11,1.8907816066237855,1.6582911992345486,1.50075433115744,1.1981422423228751,2.0105496664072837
2026-08-12,1.8907816066237855,1.6582911992345486,1.50075433115744,1.1981422423228751,2.0105496664072837
2026-08-13,1.8907816066237855,1.6582911992345486,1.50075433115744,1.1981422423228751,2.0105496664072837
2026-08-14,1.8907816066237855,1.6582911992345486,1.50075433115744,1.1981422423228751,2.0105496664072837
2026-08-17,1.8907816066237855,1.6582911992345486,1.50075433115744,1.1981422423228751,2.0105496664072837
2026-08-18,1.8907816066237855,1.6582911992345486,1.50075433115744,1.1981422423228751,2.0105496664072837
2026-08-19,1.8907816066237855,1.6582911992345486,1.50075433115744,1.1981422423228751,2.0105496664072837
2026-08-20,1.8907816066237855,1.6582911992345486,1.50075433115744,1.1981422423228751,2.0105496664072837
2026-08-21,1.8907816066237855,1.6582911992345486,1.50075433115744,1.1981422423228751,2.0105496664072837
2026-08-24,1.8907816066237855,1.6582911992345486,1.50075433115744,1.1981422423228751,2.0105496664072837
2026-08-25,1.8907816066237855,1.6582911992345486,1.50075433115744,1.1981422423228751,2.0105496664072837
2026-08-26,1.8907816066237855,1.6582911992345486,1.50075433115744,1.1981422423228751,2.0105496664072837
2026-08-27,1.8907816066237855,1.6582911992345486,1.50075433115744,1.1981422423228751,2.0105496664072837
2026-08-28,1.8907816066237855,1.6582911992345486,1.50075433115744,1.1981422423228751,2.0105496664072837
2026-08-31,1.8907816066237855,1.6582911992345486,1.50075433115744,1.1981422423228751,2.0105496664072837
2026-09-01,1.8907816066237855,1.6582911992345486,1.50075433115744,1.1981422423228751,2.0105496664072837
2026-09-02,1.8907816066237855,1.6582911992345486,1.50075433115744,1.1981422423228751,2.0105496664072837
2026-09-03,1.8907816066237855,1.6582911992345486,1.50075433115744,1.1981422423228751,2.0105496664072837
2026-09-04,1.8907816066237855,1.6582911992345486,1.50075433115744,1.1981422423228751,2.0105496664072837
2026-09-07,1.8907816066237855,1.6582911992345486,1.50075433115744,1.1981422423228751,2.0105496664072837
